Latitude,Longitude,CropType,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
46.41539335294118,-62.63699456862745,32,"Barley",76,55,50,29,60,152,182,172,196,71,1,94,40
46.4156678627451,-62.64028868627451,18,"Potato",84,66,64,50,83,166,194,193,212,63,1,148,76
46.4156678627451,-62.64001417647059,17,"Potato",84,65,62,49,83,163,188,197,210,63,1,147,77
46.4156678627451,-62.63699456862745,10,"Barley",76,56,50,30,59,166,205,190,230,71,1,99,41
46.4156678627451,-62.63672005882353,21,"Barley",76,56,51,27,62,182,227,225,236,71,1,99,40
46.415942372549026,-62.64028868627451,27,"Potato",80,65,65,50,80,156,181,182,202,57,1,141,71
46.415942372549026,-62.64001417647059,26,"Potato",80,64,63,49,82,161,186,184,208,57,1,141,72
46.415942372549026,-62.63699456862745,32,"Barley",75,57,51,29,61,173,217,217,235,79,1,97,39
45.966020803921566,-62.6273867254902,21,"Soybean",76,56,45,29,48,112,132,130,149,49,1,71,31
45.966020803921566,-62.627112215686275,27,"Soybean",76,55,45,26,50,116,141,134,150,49,1,69,30
45.96629531372549,-62.6273867254902,17,"Soybean",76,57,50,26,56,141,169,160,180,52,1,74,30
45.96629531372549,-62.627112215686275,23,"Soybean",76,57,51,28,55,150,182,183,199,52,1,76,30
45.96629531372549,-62.62464162745098,21,"Soybean",76,58,47,31,48,110,135,129,144,50,1,73,33
45.96629531372549,-62.624367117647054,11,"Soybean",76,60,52,37,57,130,152,138,171,54,1,83,39
45.96629531372549,-62.613386725490194,29,"Wheat - Winter",75,55,46,26,50,143,179,183,196,58,1,74,29
45.96629531372549,-62.61311221568627,35,"Wheat - Winter",75,54,45,25,48,138,167,171,186,58,1,71,29
45.96656982352941,-62.62464162745098,33,"Soybean",76,57,48,27,56,139,158,153,184,50,1,77,33
45.96656982352941,-62.624367117647054,28,"Soybean",76,55,48,28,56,137,158,144,180,54,1,79,34
45.96656982352941,-62.613386725490194,9,"Wheat - Winter",75,56,48,26,51,137,167,170,184,58,1,70,28
45.96656982352941,-62.61311221568627,22,"Wheat - Winter",75,55,45,25,44,124,153,140,163,58,1,61,25
45.966844333333334,-62.613386725490194,35,"Wheat - Winter",75,55,45,25,47,141,172,174,196,58,1,66,25
45.96711884313726,-62.60597496078431,32,"Timothy",77,61,59,40,82,185,218,219,236,77,1,114,52
45.96711884313726,-62.60570045098039,10,"Timothy",77,59,58,38,82,190,226,223,236,76,1,112,49
45.96711884313726,-62.60542594117647,32,"Timothy",77,59,56,38,80,186,222,217,236,76,1,114,50
45.96711884313726,-62.597190647058824,20,"Timothy",83,59,48,34,53,109,125,119,149,54,1,93,44
45.96711884313726,-62.5969161372549,15,"Timothy",83,60,51,39,72,134,155,143,169,54,1,127,71
45.96739335294118,-62.627935745098036,35,"Soybean",76,56,48,26,52,138,170,176,184,50,1,75,31
45.96739335294118,-62.62573966666667,34,"Barley",77,59,53,31,59,129,149,160,165,54,1,83,38
45.96739335294118,-62.60570045098039,21,"Timothy",77,59,60,36,80,209,236,236,238,68,1,112,47
45.96739335294118,-62.597190647058824,28,"Timothy",81,60,54,36,56,118,139,157,148,56,1,94,48
45.96739335294118,-62.5969161372549,25,"Timothy",81,57,46,30,55,111,131,114,152,56,1,94,48
45.96739335294118,-62.5829161372549,24,"Soybean",76,56,46,29,47,94,110,102,121,42,1,63,30
45.96739335294118,-62.582641627450975,34,"Soybean",76,55,46,27,46,96,113,110,120,42,1,59,27
45.9676678627451,-62.627935745098036,7,"Soybean",76,55,47,28,52,131,159,173,174,50,1,74,32
45.9676678627451,-62.62766123529411,25,"Soybean",77,58,51,29,54,124,145,157,162,51,1,74,33
45.9676678627451,-62.62601417647058,19,"Barley",77,59,54,32,62,127,147,153,164,54,1,82,36
45.9676678627451,-62.62573966666667,11,"Barley",77,59,52,31,59,121,141,135,154,54,1,82,38
45.9676678627451,-62.5829161372549,9,"Soybean",76,57,47,29,48,98,114,114,122,42,1,65,31
45.9676678627451,-62.582641627450975,26,"Soybean",76,56,46,27,45,99,114,111,123,42,1,59,27
45.9676678627451,-62.571661235294115,20,"Soybean",79,56,47,25,59,150,181,186,212,83,1,102,45
45.9676678627451,-62.57138672549019,33,"Soybean",79,58,56,32,74,206,235,227,237,83,1,123,52
45.9676678627451,-62.565896529411766,32,"Soybean",81,65,63,40,75,189,230,236,237,70,1,131,62
45.96794237254902,-62.627935745098036,27,"Soybean",76,56,48,28,51,124,153,140,163,51,1,70,30
45.96794237254902,-62.62601417647058,35,"Barley",78,59,52,32,57,118,134,138,149,49,1,78,35
45.96794237254902,-62.62573966666667,31,"Barley",78,60,52,32,61,129,147,138,164,49,1,81,35
45.96794237254902,-62.60872005882353,29,"Soybean",78,57,49,30,51,114,139,146,150,49,1,75,36
45.96794237254902,-62.608445549019606,9,"Soybean",78,58,49,31,53,118,138,141,154,49,1,78,38
45.96794237254902,-62.608171039215684,35,"Soybean",77,59,50,34,54,119,145,137,156,55,1,85,43
45.96794237254902,-62.571661235294115,11,"Soybean",81,75,74,80,97,135,153,155,173,72,1,150,82
45.96794237254902,-62.57138672549019,28,"Soybean",81,65,61,55,76,168,192,156,208,72,1,131,64
45.96794237254902,-62.565896529411766,6,"Soybean",81,60,60,34,74,193,231,236,237,70,1,128,60
45.96794237254902,-62.565622019607844,24,"Soybean",81,63,61,43,69,171,204,206,224,70,1,119,57
45.96821688235294,-62.63424947058823,30,"Barley",76,55,46,26,49,140,174,160,192,58,1,74,29
45.96821688235294,-62.633974960784315,33,"Barley",76,55,48,26,53,138,165,161,186,56,1,74,31
45.96821688235294,-62.608445549019606,22,"Soybean",78,57,47,31,49,101,115,119,133,49,1,75,36
45.96821688235294,-62.60185731372549,29,"Soybean",80,60,55,36,63,164,195,200,212,74,1,105,47
45.96821688235294,-62.601582803921566,19,"Soybean",80,61,56,39,63,158,199,195,207,74,1,107,53
45.96821688235294,-62.565896529411766,31,"Soybean",79,61,57,39,72,172,209,211,235,77,1,121,56
45.968491392156864,-62.63424947058823,13,"Barley",76,56,49,28,53,149,183,183,202,58,1,75,30
45.968491392156864,-62.633974960784315,19,"Barley",76,56,46,29,50,122,146,145,160,54,1,69,29
45.968491392156864,-62.60185731372549,27,"Soybean",80,57,49,27,59,181,224,186,235,73,1,107,44
45.968491392156864,-62.601582803921566,15,"Soybean",80,60,54,34,64,163,211,220,235,73,1,109,51
45.968765901960786,-62.61777888235294,30,"Wheat - Winter",77,58,52,32,59,129,151,150,166,52,1,79,33
45.968765901960786,-62.61750437254902,10,"Wheat - Winter",77,58,53,32,61,131,154,154,171,55,1,80,34
45.968765901960786,-62.6172298627451,34,"Wheat - Winter",77,59,52,32,63,134,156,149,175,55,1,81,34
45.96904041176471,-62.61777888235294,35,"Wheat - Winter",77,59,52,31,59,128,148,145,165,53,1,77,33
45.96904041176471,-62.61750437254902,21,"Wheat - Winter",78,59,52,31,61,131,152,151,171,56,1,78,33
45.96931492156863,-62.57221025490196,34,"Soybean",82,68,65,66,93,126,143,142,159,55,1,148,83
45.96931492156863,-62.57193574509804,7,"Soybean",82,73,69,78,93,126,140,138,157,55,1,150,84
45.96931492156863,-62.571661235294115,29,"Soybean",83,70,66,67,89,125,139,142,154,60,1,147,84
45.96958943137255,-62.57193574509804,24,"Soybean",78,58,52,36,64,141,169,178,185,60,1,113,52
46.006099235294116,-62.58648476470588,20,"Corn",76,54,35,20,17,16,16,13,13,5,1,3,2
46.006099235294116,-62.58621025490196,17,"Corn",76,54,36,20,17,16,16,13,13,5,1,3,2
46.00637374509804,-62.58648476470588,26,"Corn",76,55,36,19,17,17,15,13,12,5,1,4,3
46.00637374509804,-62.58621025490196,24,"Corn",76,54,35,20,17,17,16,13,13,5,1,3,2
46.00664825490196,-62.59252398039216,20,"Soybean",76,55,35,20,18,17,16,13,13,5,1,3,2
46.00664825490196,-62.592249470588236,28,"Soybean",76,55,36,19,17,16,15,13,12,5,1,3,2
46.006922764705884,-62.59252398039216,16,"Soybean",76,53,35,20,17,17,15,13,12,5,1,3,2
46.006922764705884,-62.592249470588236,25,"Soybean",76,55,35,19,17,17,15,13,12,5,1,3,2
46.00802080392157,-62.59197496078431,20,"Corn",75,54,36,19,17,17,15,13,12,6,1,3,1
46.00802080392157,-62.59170045098039,13,"Corn",75,54,35,20,17,17,15,13,12,6,1,3,2
46.00829531372549,-62.59197496078431,31,"Corn",75,54,35,19,17,17,15,13,12,6,1,4,2
46.00829531372549,-62.59170045098039,28,"Corn",75,54,35,19,17,17,15,13,12,6,1,3,2
46.05194237254902,-62.63424947058823,27,"Wheat - Winter",76,57,49,28,51,125,147,143,161,56,1,71,30
46.052216882352944,-62.63452398039215,29,"Wheat - Winter",77,56,47,28,52,127,152,146,166,55,1,85,38
46.052216882352944,-62.63424947058823,4,"Wheat - Winter",76,57,46,28,50,134,162,148,176,59,1,74,30
46.052216882352944,-62.633974960784315,32,"Wheat - Winter",76,55,47,26,53,146,178,166,196,59,1,72,28
46.05249139215687,-62.63424947058823,35,"Wheat - Winter",76,56,50,28,52,143,171,170,187,59,1,83,34
46.117275705882356,-62.6273867254902,30,"Soybean",77,55,45,28,48,129,158,155,178,67,1,86,39
46.117275705882356,-62.627112215686275,19,"Soybean",77,60,50,36,51,107,127,138,143,67,1,81,40
46.11755021568628,-62.6273867254902,27,"Soybean",77,58,47,30,48,130,155,159,176,67,1,87,38
46.11755021568628,-62.627112215686275,14,"Soybean",77,56,45,29,46,99,121,117,131,67,1,68,33
46.1293541372549,-62.62848476470588,22,"Potato",75,55,49,27,60,159,195,191,217,58,1,88,35
46.1293541372549,-62.62821025490196,24,"Potato",75,57,53,28,62,165,200,201,219,58,1,86,34
46.12962864705882,-62.62848476470588,20,"Potato",75,57,56,30,61,158,190,205,211,61,1,85,34
46.12962864705882,-62.62821025490196,21,"Potato",75,55,47,25,52,145,177,178,195,61,1,78,30
46.13017766666667,-62.62244554901961,18,"Potato",78,60,60,34,76,218,236,237,238,89,1,138,60
46.13017766666667,-62.62217103921569,25,"Potato",78,60,60,37,77,211,236,235,238,86,1,136,59
46.13045217647059,-62.62244554901961,19,"Potato",78,60,60,34,77,217,237,237,239,89,1,138,61
46.13045217647059,-62.62217103921569,26,"Potato",78,61,60,35,77,216,237,236,239,86,1,137,60
46.13127570588235,-62.6273867254902,20,"Potato",76,56,49,28,58,157,195,201,220,66,1,90,36
46.13127570588235,-62.627112215686275,27,"Potato",76,58,54,30,65,162,193,196,217,66,1,96,40
46.13127570588235,-62.60789652941176,17,"Potato",78,54,44,26,45,127,158,165,176,56,1,74,30
46.13127570588235,-62.60762201960784,29,"Potato",78,55,43,29,51,121,150,136,171,56,1,79,35
46.131550215686275,-62.6273867254902,16,"Potato",76,55,48,27,54,160,195,216,217,66,1,84,33
46.131550215686275,-62.627112215686275,24,"Potato",76,55,47,27,54,139,175,172,193,66,1,83,35
46.131550215686275,-62.60789652941176,16,"Potato",78,55,44,26,46,130,161,149,177,56,1,70,28
46.131550215686275,-62.60762201960784,28,"Potato",78,54,45,27,51,136,174,177,194,56,1,82,34
46.13292276470588,-62.61146515686274,20,"Potato",77,59,52,35,55,167,220,211,235,63,1,114,52
46.13292276470588,-62.61119064705882,24,"Potato",77,60,52,37,55,167,218,215,233,58,1,111,51
46.133197274509804,-62.61146515686274,20,"Potato",77,59,52,35,48,139,189,210,201,63,1,94,42
46.133197274509804,-62.61119064705882,23,"Potato",77,59,51,33,46,139,186,205,200,58,1,91,41
46.134295313725495,-62.60185731372549,28,"Corn",75,56,50,28,59,154,183,164,201,62,1,85,34
46.134295313725495,-62.601582803921566,16,"Corn",75,56,51,27,57,154,187,192,209,62,1,88,36
46.13456982352941,-62.60185731372549,29,"Corn",76,55,47,27,52,142,173,176,190,56,1,75,30
46.13456982352941,-62.601582803921566,17,"Corn",76,55,46,27,53,141,178,164,197,56,1,78,31
46.136765901960786,-62.60295535294117,34,"Corn",75,55,47,27,56,171,207,203,233,78,1,95,37
46.136765901960786,-62.60268084313725,12,"Corn",75,56,49,28,53,201,237,235,239,85,1,109,45
46.136765901960786,-62.602406333333334,31,"Corn",75,55,47,25,51,235,241,241,242,85,1,121,49
46.13704041176471,-62.60268084313725,19,"Corn",75,56,47,28,54,185,235,210,236,85,1,102,41
46.13704041176471,-62.602406333333334,34,"Corn",75,56,48,26,51,233,240,240,242,85,1,119,49
46.145275705882355,-62.60597496078431,31,"Corn",77,60,56,40,70,134,159,167,183,57,1,115,59
46.14555021568628,-62.60624947058823,20,"Corn",79,61,57,41,70,145,172,183,188,62,1,119,58
46.14555021568628,-62.60597496078431,10,"Corn",78,60,55,44,67,121,144,153,165,56,1,104,54
46.1458247254902,-62.60597496078431,34,"Corn",78,59,52,38,64,128,151,146,174,56,1,103,53
46.14637374509804,-62.608171039215684,15,"Corn",80,55,50,27,57,145,178,186,202,63,1,92,38
46.14637374509804,-62.60789652941176,30,"Corn",80,58,53,31,63,154,187,181,200,63,1,97,43
46.14664825490196,-62.608171039215684,16,"Corn",77,56,48,27,59,159,192,172,214,60,1,93,39
46.14664825490196,-62.60789652941176,31,"Corn",77,56,53,28,63,165,200,213,218,60,1,97,41
46.16092276470589,-62.61915143137255,15,"Wheat - Winter",239,240,239,240,240,241,242,242,242,143,4,230,168
46.16092276470589,-62.61887692156863,26,"Wheat - Winter",239,238,236,237,237,239,239,239,239,143,4,201,129
46.1611972745098,-62.625465156862745,28,"Wheat - Spring",238,243,243,244,242,245,246,249,247,166,3,240,237
46.1611972745098,-62.61915143137255,20,"Wheat - Winter",239,242,240,240,240,241,241,245,241,143,4,230,152
46.1611972745098,-62.61887692156863,29,"Wheat - Winter",239,241,239,239,239,240,241,242,241,143,4,216,150
46.161471784313726,-62.62573966666667,34,"Wheat - Spring",237,239,237,238,238,241,243,243,243,146,3,238,209
46.161471784313726,-62.625465156862745,4,"Wheat - Spring",237,238,235,233,236,239,240,243,241,146,3,235,180
46.161471784313726,-62.62519064705882,28,"Wheat - Spring",160,236,224,223,207,238,240,241,242,104,2,215,150
46.16174629411765,-62.625465156862745,33,"Wheat - Spring",237,239,238,238,233,238,239,245,240,146,3,234,168
46.16202080392157,-62.61146515686274,28,"Potato",241,240,240,243,244,247,248,245,249,183,4,242,239
46.162295313725494,-62.627112215686275,29,"Barley",247,250,249,252,253,255,255,255,255,234,5,248,242
46.162295313725494,-62.62683770588235,15,"Barley",245,250,249,251,251,253,253,255,254,216,4,247,241
46.162295313725494,-62.611739666666665,35,"Potato",241,239,240,242,242,245,246,244,247,183,4,240,237
46.162295313725494,-62.61146515686274,5,"Potato",241,241,239,241,242,245,247,244,248,183,4,240,238
46.162295313725494,-62.61119064705882,27,"Potato",239,239,238,241,243,246,248,243,248,162,4,241,238
46.16256982352942,-62.627112215686275,30,"Barley",250,252,251,254,255,255,255,255,255,237,5,251,244
46.16256982352942,-62.62683770588235,17,"Barley",247,251,251,253,253,255,255,255,255,235,5,250,243
46.16256982352942,-62.61146515686274,34,"Potato",240,241,239,240,241,243,245,244,245,179,5,239,235
46.16531492156863,-62.613386725490194,10,"Potato",247,247,247,250,251,254,255,253,255,235,5,248,241
46.16531492156863,-62.61311221568627,22,"Potato",247,248,248,251,252,254,255,255,255,235,5,248,242
46.16558943137255,-62.613386725490194,28,"Potato",247,248,248,250,252,254,255,254,255,235,5,248,242
46.16558943137255,-62.61311221568627,34,"Potato",247,248,248,252,252,255,255,255,255,235,5,249,243
46.25974629411765,-62.61970045098039,32,"Potato",82,60,62,33,91,235,238,238,240,82,1,136,53
46.25974629411765,-62.619425941176466,30,"Potato",80,62,63,37,91,235,238,237,240,86,1,135,52
46.26002080392157,-62.61970045098039,17,"Potato",83,63,63,38,91,235,237,237,239,80,1,137,53
46.26002080392157,-62.619425941176466,14,"Potato",81,61,62,35,91,235,238,237,240,85,1,141,57
46.26276590196078,-62.60899456862745,30,"Corn",76,56,49,27,55,158,188,189,206,60,1,87,35
46.26276590196078,-62.60872005882353,8,"Corn",75,55,50,28,53,151,176,182,199,55,1,83,33
46.26276590196078,-62.608445549019606,33,"Corn",75,56,50,28,57,153,185,191,207,55,1,83,34
46.263040411764706,-62.60872005882353,23,"Corn",75,56,48,28,53,151,178,164,197,55,1,85,34
46.26331492156863,-62.61228868627451,21,"Corn",75,60,54,36,50,100,108,141,121,40,1,75,34
46.26331492156863,-62.61201417647059,31,"Corn",75,56,48,29,44,95,112,116,124,40,1,63,29
46.26358943137255,-62.61228868627451,13,"Corn",75,57,48,31,46,93,98,103,108,40,1,69,32
46.26358943137255,-62.61201417647059,25,"Corn",75,54,39,26,40,86,101,68,108,40,1,55,26
46.2641384509804,-62.60542594117647,33,"Potato",77,57,50,28,53,146,180,184,203,57,1,83,34
46.26441296078431,-62.60542594117647,11,"Potato",78,68,61,32,64,162,195,209,216,58,1,95,38
46.26441296078431,-62.60515143137255,20,"Potato",78,60,54,30,57,155,185,196,209,58,1,94,37
46.264687470588235,-62.60542594117647,31,"Potato",78,70,64,42,64,143,174,176,193,58,1,99,42
46.266334529411765,-62.60350437254902,28,"Potato",79,58,53,30,63,159,183,188,205,59,1,94,40
46.266334529411765,-62.603229862745096,27,"Potato",78,61,58,36,74,184,230,203,236,71,1,114,46
46.26660903921569,-62.60350437254902,18,"Potato",77,58,51,31,60,141,160,150,177,38,1,87,38
46.26660903921569,-62.603229862745096,16,"Potato",76,61,55,35,65,157,172,166,187,33,1,88,38
46.267432568627456,-62.6046024117647,25,"Potato",87,79,58,43,49,81,87,105,84,26,1,53,23
46.267432568627456,-62.60432790196078,23,"Potato",87,66,51,30,33,56,58,88,56,26,1,29,10
46.26770707843137,-62.6046024117647,21,"Potato",83,77,59,40,58,83,101,106,97,24,1,56,28
46.26770707843137,-62.60432790196078,18,"Potato",83,77,66,46,38,66,61,110,58,24,1,34,11
46.28472668627451,-62.565622019607844,19,"Soybean",73,50,33,18,20,42,50,46,51,13,1,14,6
46.28500119607843,-62.565896529411766,33,"Soybean",73,49,32,19,21,43,50,48,51,13,1,16,6
46.28500119607843,-62.565622019607844,11,"Soybean",73,50,33,18,21,42,50,45,53,13,1,13,5
46.28500119607843,-62.56534750980392,33,"Soybean",73,49,33,18,20,43,51,45,52,13,1,14,5
46.409079627450986,-62.566445549019605,30,"Barley",75,55,49,27,72,173,200,228,232,62,1,111,45
46.4093541372549,-62.57303378431372,26,"Potato",77,62,56,36,59,103,116,120,132,41,1,85,49
46.4093541372549,-62.5727592745098,17,"Potato",77,58,49,34,43,69,78,106,82,41,1,54,29
46.4093541372549,-62.56672005882353,27,"Barley",75,57,53,31,65,148,180,189,198,62,1,104,47
46.4093541372549,-62.566445549019605,4,"Barley",75,62,55,38,58,131,147,149,170,62,1,103,47
46.4093541372549,-62.56617103921568,34,"Barley",75,56,47,29,52,121,144,129,156,59,1,95,42
46.409628647058824,-62.57303378431372,27,"Potato",77,61,52,37,53,84,92,107,105,39,1,81,49
46.409628647058824,-62.5727592745098,19,"Potato",77,55,42,28,36,54,60,68,63,39,1,47,28
46.409628647058824,-62.566445549019605,32,"Barley",74,56,49,29,58,148,177,176,201,64,1,94,39
46.41045217647059,-62.565622019607844,20,"Barley",73,53,48,25,55,169,206,213,230,73,1,92,35
46.41045217647059,-62.56534750980392,29,"Barley",73,53,47,25,52,162,199,205,227,73,1,85,32
46.410726686274515,-62.565622019607844,15,"Barley",73,53,48,25,53,163,205,205,227,71,1,90,34
46.410726686274515,-62.56534750980392,26,"Barley",73,53,45,24,50,161,196,189,221,71,1,87,32
46.41100119607844,-62.57303378431372,15,"Potato",78,57,50,31,56,122,144,136,157,49,1,90,43
46.41100119607844,-62.5727592745098,21,"Potato",78,57,48,31,55,116,137,126,152,49,1,89,42
46.41127570588235,-62.57303378431372,24,"Potato",77,58,51,33,58,130,154,154,167,52,1,94,44
46.41127570588235,-62.5727592745098,29,"Potato",77,58,51,32,57,134,158,156,175,52,1,93,42
46.411550215686276,-62.632327901960785,30,"Barley",76,54,46,26,55,157,190,178,206,65,1,91,36
46.4118247254902,-62.635073,22,"Barley",80,61,58,44,64,131,151,155,172,56,1,112,60
46.4118247254902,-62.6326024117647,32,"Barley",76,55,49,27,56,152,187,186,211,65,1,94,37
46.4118247254902,-62.632327901960785,1,"Barley",76,54,46,25,53,149,184,181,201,65,1,91,36
46.4118247254902,-62.63205339215686,29,"Barley",76,53,43,26,52,143,174,171,196,61,1,88,35
46.4118247254902,-62.570014176470586,28,"Barley",76,55,49,29,56,138,168,161,182,55,1,87,38
46.41209923529412,-62.635073,13,"Barley",77,56,49,30,60,139,163,149,184,64,1,97,43
46.41209923529412,-62.632327901960785,31,"Barley",76,55,48,28,56,151,184,188,201,62,1,98,41
46.41209923529412,-62.60021025490196,26,"Barley",76,53,46,25,57,194,235,235,238,90,1,104,39
46.41209923529412,-62.59993574509804,32,"Barley",76,54,47,25,56,192,235,235,237,90,1,101,39
46.41209923529412,-62.59773966666666,27,"Barley",76,55,54,27,68,213,236,236,239,87,1,110,43
46.41209923529412,-62.59746515686275,26,"Barley",76,54,53,26,67,212,236,237,239,89,1,111,43
46.41209923529412,-62.5727592745098,28,"Barley",76,55,48,27,59,146,180,169,198,59,1,89,37
46.41209923529412,-62.572484764705884,34,"Barley",77,55,50,27,58,154,186,177,202,57,1,91,38
46.41209923529412,-62.57028868627451,25,"Barley",77,55,48,27,61,164,203,196,220,57,1,92,36
46.41209923529412,-62.570014176470586,7,"Barley",76,55,50,28,62,165,203,187,210,55,1,94,38
